epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,165231,0.75119,0.29767,0.87378,0.99362,0.99042,0.99479,0.71431,1.07377,0.40105,0.85067,0.004522,0.004522,0.004522
168,166224,0.75351,0.29809,0.87483,0.99483,0.9928,0.99486,0.71684,1.06779,0.39283,0.84972,0.004489,0.004489,0.004489
169,167217,0.75423,0.29731,0.87296,0.99485,0.99223,0.99486,0.71694,1.06791,0.39393,0.84977,0.004456,0.004456,0.004456
170,168205,0.74737,0.29594,0.8735,0.99505,0.99245,0.99486,0.71763,1.06817,0.39279,0.84992,0.004423,0.004423,0.004423
171,169192,0.74923,0.29675,0.87369,0.99469,0.99221,0.99487,0.71756,1.06764,0.39394,0.84978,0.00439,0.00439,0.00439
172,170180,0.75208,0.29604,0.87501,0.99383,0.99118,0.99485,0.71653,1.06937,0.39738,0.85008,0.004357,0.004357,0.004357
173,171174,0.74631,0.29651,0.87044,0.99357,0.99048,0.99481,0.71467,1.07402,0.39943,0.85078,0.004324,0.004324,0.004324
174,172164,0.75152,0.29589,0.87424,0.99487,0.99191,0.99486,0.71461,1.0735,0.39493,0.85064,0.004291,0.004291,0.004291
175,173152,0.74862,0.29491,0.87202,0.99516,0.99279,0.99488,0.7142,1.07397,0.39363,0.85066,0.004258,0.004258,0.004258
176,174144,0.74885,0.2965,0.87543,0.99538,0.99405,0.99489,0.71289,1.07589,0.39278,0.85094,0.004225,0.004225,0.004225
177,175131,0.75005,0.29587,0.87515,0.9958,0.99427,0.9949,0.71257,1.07692,0.39177,0.8511,0.004192,0.004192,0.004192
178,176125,0.74585,0.29517,0.87097,0.9958,0.99286,0.99489,0.71172,1.08004,0.39462,0.85157,0.004159,0.004159,0.004159
179,177114,0.74871,0.29552,0.87527,0.99573,0.99256,0.99489,0.71284,1.07662,0.39357,0.85113,0.004126,0.004126,0.004126
180,178101,0.74767,0.2951,0.87124,0.99572,0.9927,0.99489,0.71209,1.07907,0.39397,0.85148,0.004093,0.004093,0.004093
